old_product_code,historical_period,total_monthly_sales,market_region
ART-1376-NAV-L,2023-11,2854,North America
ART-1349-CLA-XS,2024-11,3872,North America
ART-1292-MID-XS,2023-05,1214,Asia
ART-1131-CLA-L,2024-09,3102,Europe
ART-1328-OLI-M,2023-12,4289,Asia
ART-1210-MID-L,2024-08,4351,North America
ART-1245-MID-L,2024-06,4993,North America
ART-1191-NAV-XS,2024-12,2787,North America
ART-1169-NAV-L,2024-05,3662,Asia
ART-1312-CLA-XS,2023-05,4465,Europe
ART-1492-OLI-M,2024-12,4814,Asia
ART-1198-NAV-M,2023-07,4510,North America
ART-1220-CLA-S,2024-12,2229,Asia
ART-1347-NAV-M,2024-05,1089,Europe
ART-1204-MID-L,2024-11,4543,Europe
ART-1409-NAV-XS,2024-12,1714,Europe
ART-1205-MID-XL,2024-06,1726,North America
ART-1100-NAV-S,2024-08,3890,Asia
ART-1466-MID-XS,2024-01,3153,Asia
ART-1023-CLA-M,2023-09,4883,Europe
ART-1115-MID-M,2024-10,1459,North America
ART-1363-MID-M,2023-12,3199,North America
ART-1379-CLA-L,2023-07,1950,North America
ART-1448-NAV-L,2023-10,2742,Asia
ART-1409-CLA-L,2024-03,2260,Asia
ART-1390-OLI-XS,2024-09,3958,North America
ART-1433-OLI-XS,2023-07,1514,North America
ART-1416-CLA-S,2023-05,4907,Europe
ART-1251-CLA-XL,2023-08,1932,Asia
ART-1492-OLI-S,2024-06,3623,Europe
ART-1261-OLI-L,2023-09,1289,Europe
ART-1361-MID-L,2024-03,1393,Europe
ART-1011-NAV-L,2024-02,4864,Asia
ART-1474-CLA-S,2023-07,4230,Asia
ART-1215-NAV-S,2023-10,4869,Asia
ART-1421-OLI-XS,2024-11,3092,Asia
ART-1311-NAV-XL,2024-03,4053,North America
ART-1139-CLA-S,2023-09,2933,Europe
ART-1293-OLI-XS,2024-07,3832,Europe
ART-1429-NAV-XS,2024-08,2485,North America
ART-1248-OLI-S,2023-09,4311,Europe
ART-1001-OLI-M,2023-10,1050,Europe
ART-1290-NAV-M,2024-02,3948,North America
ART-1006-MID-L,2023-11,1265,Asia
ART-1225-CLA-S,2024-09,3357,North America
ART-1354-MID-M,2023-05,4420,Europe
ART-1494-OLI-L,2023-07,3163,Asia
ART-1174-OLI-M,2024-05,4411,Asia
ART-1101-CLA-L,2024-08,3214,Europe
ART-1279-CLA-S,2023-05,2886,North America
ART-1151-CLA-L,2024-10,3345,North America
ART-1135-NAV-XS,2023-12,1434,North America
ART-1334-NAV-L,2024-09,3769,Europe
ART-1454-MID-S,2024-05,3543,North America
ART-1195-NAV-S,2024-09,2033,North America
ART-1352-NAV-S,2023-06,2038,Europe
ART-1100-MID-L,2024-11,1457,Europe
ART-1283-NAV-M,2024-02,2397,Asia
ART-1287-CLA-XS,2023-11,1325,Europe
ART-1461-OLI-M,2023-09,2032,North America
ART-1213-CLA-XL,2024-11,3525,Europe
ART-1096-OLI-L,2024-04,3238,Asia
ART-1073-CLA-M,2023-07,1220,Asia
ART-1108-MID-L,2024-08,2815,Asia
ART-1495-NAV-S,2024-09,1081,Asia
ART-1226-MID-XS,2023-09,3900,Asia
ART-1423-CLA-XS,2023-07,4046,Europe
ART-1473-OLI-S,2023-09,2109,Asia
ART-1046-CLA-XS,2023-08,4946,Asia
ART-1055-NAV-XL,2023-07,4500,Asia
ART-1131-CLA-XL,2024-02,1262,Europe
ART-1199-OLI-XL,2023-11,2565,Europe
ART-1421-NAV-XL,2024-10,3255,Europe
ART-1135-CLA-XL,2024-06,2784,North America
ART-1406-NAV-S,2024-06,2929,Europe
ART-1252-CLA-XL,2024-05,4265,Asia
ART-1401-OLI-S,2023-06,3493,Europe
ART-1255-MID-S,2025-02,3875,Europe
ART-1370-NAV-S,2024-05,4797,Asia
ART-1111-CLA-L,2023-06,1975,Europe
ART-1075-OLI-XS,2025-01,2638,Asia
ART-1278-NAV-XS,2024-03,4913,Asia
ART-1412-OLI-XL,2024-05,2521,Asia
ART-1159-NAV-XL,2024-10,1859,North America
ART-1096-NAV-S,2024-04,2742,North America
ART-1320-MID-XS,2024-12,4758,North America
ART-1290-MID-XL,2024-10,2049,North America
ART-1050-MID-L,2024-07,1650,North America
ART-1239-MID-S,2024-04,2615,North America
ART-1094-CLA-XL,2024-11,4508,North America
ART-1048-CLA-XL,2023-07,2408,Europe
ART-1239-MID-L,2024-01,3329,Asia
ART-1126-OLI-L,2024-11,2937,North America
ART-1369-OLI-S,2023-07,4530,Europe
ART-1276-OLI-XS,2023-07,2120,Asia
ART-1364-CLA-S,2023-06,2244,Asia
ART-1012-CLA-XS,2023-07,4867,Europe
ART-1345-CLA-M,2025-02,1763,Asia
ART-1216-CLA-XS,2023-09,3123,Asia
ART-1174-OLI-L,2023-05,2508,Europe
ART-1284-CLA-L,2024-07,2421,Europe
ART-1351-CLA-S,2024-04,2020,North America
ART-1064-CLA-XL,2024-10,3929,Asia
ART-1194-MID-XS,2024-01,1307,Asia
ART-1249-MID-XS,2023-10,1040,Asia
ART-1225-CLA-L,2024-05,1902,Asia
ART-1022-OLI-XL,2023-11,4082,Europe
ART-1231-MID-M,2024-05,4308,North America
ART-1457-NAV-S,2024-12,1355,Asia
ART-1124-MID-M,2023-11,1639,Asia
ART-1302-OLI-L,2024-04,4974,North America
ART-1306-OLI-XS,2024-08,3595,Asia
ART-1464-OLI-XS,2025-01,4883,Asia
ART-1188-NAV-S,2024-02,2211,Asia
ART-1490-NAV-S,2023-10,2088,North America
ART-1015-NAV-XS,2024-09,1312,Europe
ART-1498-OLI-M,2023-09,4222,Europe
ART-1117-CLA-XL,2024-06,1416,North America
ART-1420-OLI-M,2024-04,1495,North America
ART-1059-CLA-L,2025-01,4299,Asia
ART-1435-OLI-M,2024-07,2664,North America
ART-1431-CLA-XS,2023-11,1107,North America
ART-1229-MID-XS,2024-09,3859,Europe
ART-1328-NAV-M,2023-11,1339,Asia
ART-1370-OLI-L,2024-11,1185,Europe
ART-1225-CLA-XS,2024-03,2509,North America
ART-1364-NAV-XS,2023-08,2846,Asia
ART-1060-OLI-L,2023-09,4971,Europe
ART-1192-NAV-S,2024-03,2255,Europe
ART-1367-NAV-XL,2025-01,1906,North America
ART-1416-OLI-M,2024-08,4901,Asia
ART-1347-NAV-S,2024-11,3993,Europe
ART-1318-CLA-L,2024-10,2144,Asia
ART-1062-CLA-XS,2023-11,3556,Asia
ART-1418-MID-XS,2025-01,3858,Europe
ART-1253-NAV-M,2024-06,1729,Asia
ART-1068-NAV-XL,2024-06,2946,North America
ART-1261-OLI-XL,2023-09,2260,North America
ART-1330-OLI-S,2025-01,1017,Asia
ART-1109-CLA-XS,2024-01,4169,Europe
ART-1171-MID-S,2024-05,4090,Asia
ART-1371-CLA-XS,2024-11,4079,Europe
ART-1415-OLI-XS,2024-10,4934,Asia
ART-1168-OLI-M,2024-07,3034,North America
ART-1051-OLI-S,2024-10,2430,Asia
ART-1417-NAV-XL,2024-01,3120,North America
ART-1172-MID-XL,2023-10,2776,Europe
ART-1329-OLI-S,2023-09,4000,North America
ART-1330-MID-M,2024-07,3079,Europe
ART-1012-CLA-M,2023-06,2114,Asia
ART-1113-CLA-S,2024-07,4615,Asia
ART-1287-CLA-XL,2023-07,2648,North America
ART-1202-NAV-S,2024-03,4524,Europe
ART-1461-OLI-M,2023-05,2737,Europe
ART-1269-NAV-M,2024-05,1575,Europe
ART-1084-OLI-XS,2023-10,4016,Europe
ART-1481-CLA-L,2024-01,4648,North America
ART-1404-CLA-L,2024-07,3792,North America
ART-1297-CLA-M,2024-03,2782,Europe
ART-1212-OLI-L,2024-07,2686,Asia
ART-1204-MID-M,2023-10,3944,North America
ART-1413-OLI-XL,2024-03,3408,Europe
ART-1345-NAV-XL,2024-04,4861,North America
ART-1044-MID-S,2024-10,3760,Europe
ART-1252-MID-XL,2023-07,2214,Asia
ART-1250-MID-XS,2023-09,1128,Europe
ART-1014-MID-XL,2024-12,4021,North America
ART-1108-CLA-M,2024-03,2699,Asia
ART-1188-NAV-M,2024-09,3237,Europe
ART-1297-MID-XS,2024-09,3206,Asia
ART-1457-CLA-M,2024-08,1106,North America
ART-1244-OLI-XL,2024-01,2676,Asia
ART-1065-OLI-XS,2024-01,2879,North America
ART-1408-OLI-L,2024-10,2618,Europe
ART-1235-MID-XL,2024-06,3112,Europe
ART-1246-MID-L,2024-02,3700,Asia
ART-1234-CLA-M,2025-01,1899,Europe
ART-1252-NAV-XS,2024-09,3447,Asia
ART-1246-NAV-XL,2024-12,4957,Europe
ART-1494-NAV-M,2023-07,2170,Asia
ART-1084-CLA-L,2024-08,1413,North America
ART-1019-OLI-XS,2023-12,2645,Europe
ART-1373-MID-XS,2024-08,1994,Europe
ART-1076-OLI-M,2025-01,1442,North America
ART-1419-CLA-XL,2024-05,4018,Asia
ART-1257-NAV-L,2024-02,3291,Europe
ART-1432-NAV-XL,2024-08,3102,North America
ART-1129-CLA-XS,2024-10,2362,Europe
ART-1185-MID-L,2025-01,3176,Europe
ART-1149-NAV-M,2025-01,2923,Asia
ART-1277-OLI-M,2023-12,1071,Europe
ART-1369-CLA-S,2023-12,1500,Europe
ART-1406-NAV-M,2024-05,1424,North America
ART-1214-OLI-L,2023-11,4489,Asia
ART-1432-NAV-S,2024-12,1178,Asia
ART-1346-OLI-S,2023-12,4075,Europe
ART-1095-OLI-M,2024-09,1693,Asia
ART-1016-OLI-S,2023-10,2369,Europe
ART-1361-OLI-S,2024-01,1606,Asia
ART-1079-NAV-XS,2024-10,2361,Asia
ART-1435-CLA-XS,2024-08,3376,Europe
ART-1375-MID-M,2025-01,4663,Europe
ART-1232-NAV-XS,2023-09,2973,Asia
ART-1364-CLA-XL,2024-01,1451,Europe
ART-1481-NAV-M,2023-12,4006,North America
ART-1036-OLI-XS,2024-09,2583,Asia
ART-1181-NAV-S,2024-04,2026,North America
ART-1060-CLA-S,2023-10,4169,Europe
ART-1375-MID-L,2024-09,2719,North America
ART-1145-MID-S,2024-05,1365,Asia
ART-1461-OLI-L,2024-03,4897,North America
ART-1494-NAV-M,2023-12,1155,Europe
ART-1409-NAV-S,2024-01,4158,Asia
ART-1148-CLA-S,2024-02,4698,Europe
ART-1413-CLA-XL,2024-04,2787,Asia
ART-1266-OLI-XL,2024-05,1422,North America
ART-1062-OLI-XL,2024-06,2763,Asia
ART-1305-CLA-XL,2024-10,2718,Asia
ART-1395-MID-L,2023-08,4632,Europe
ART-1139-OLI-M,2024-02,4791,North America
ART-1191-NAV-L,2024-07,3335,North America
ART-1360-MID-XL,2024-07,4178,North America
ART-1271-MID-S,2023-12,2392,Asia
ART-1388-MID-S,2024-01,3510,Europe
ART-1330-NAV-L,2023-09,3359,Europe
ART-1289-NAV-M,2023-08,2585,North America
ART-1173-MID-S,2024-02,4266,Europe
ART-1442-MID-XL,2024-09,2364,North America
ART-1473-NAV-L,2024-12,4626,North America
ART-1500-CLA-S,2023-06,3901,North America
ART-1445-MID-M,2024-06,4912,Asia
ART-1390-OLI-XS,2024-05,2408,Asia
ART-1174-CLA-XL,2025-01,3610,North America
ART-1173-NAV-XL,2024-11,1414,Europe
ART-1074-OLI-XS,2024-01,1463,Asia
ART-1061-CLA-L,2024-10,3902,North America
ART-1265-MID-XS,2024-04,4818,Asia
ART-1140-MID-L,2024-09,2491,Europe
ART-1168-CLA-XL,2023-12,2047,North America
ART-1123-MID-XL,2023-11,1531,Asia
ART-1251-NAV-XL,2024-04,2151,North America
ART-1097-CLA-M,2024-04,3895,Europe
ART-1130-CLA-XL,2024-01,4492,Asia
ART-1188-OLI-XS,2023-07,1364,Asia
ART-1197-CLA-S,2024-07,1178,Europe
ART-1441-NAV-M,2024-03,1576,North America
ART-1081-OLI-M,2024-05,2774,Europe
ART-1413-CLA-S,2024-08,1008,Europe
ART-1486-OLI-L,2023-08,3978,Europe
ART-1144-MID-XL,2024-01,1132,Asia
ART-1088-MID-L,2025-01,2033,North America
ART-1267-OLI-M,2023-09,1857,North America
ART-1381-OLI-XS,2023-09,3646,Europe
ART-1307-MID-S,2023-08,1959,North America
ART-1448-CLA-XL,2023-11,4609,Asia
ART-1162-CLA-XS,2024-01,4965,Europe
ART-1496-NAV-M,2024-04,1815,North America
ART-1374-NAV-L,2024-10,2949,Asia
ART-1374-NAV-XL,2025-01,3079,Europe
ART-1347-OLI-XS,2023-07,3864,Europe
ART-1340-CLA-S,2024-09,2034,North America
ART-1058-NAV-L,2023-12,3793,Asia
ART-1250-OLI-XS,2024-02,4407,Europe
ART-1318-MID-XS,2024-08,4574,North America
ART-1469-CLA-XL,2023-11,2547,Europe
ART-1274-OLI-XL,2023-10,4058,Asia
ART-1283-NAV-L,2024-02,2644,North America
ART-1486-NAV-XS,2023-11,3882,North America
ART-1058-CLA-L,2024-04,4011,North America
ART-1074-NAV-XS,2023-08,3632,Europe
ART-1415-NAV-XL,2024-08,2158,North America
ART-1007-OLI-M,2023-08,3295,Asia
ART-1248-CLA-M,2024-04,4187,North America
ART-1378-NAV-M,2023-05,4077,Europe
ART-1373-NAV-M,2024-02,1735,Europe
ART-1271-MID-L,2024-05,2874,North America
ART-1323-OLI-XL,2023-06,1376,Europe
ART-1133-MID-L,2023-11,3158,North America
ART-1480-MID-M,2024-02,2273,Asia
ART-1453-MID-XL,2024-01,2428,North America
ART-1362-CLA-XS,2024-03,3300,Asia
ART-1262-OLI-XS,2024-01,2207,Asia
ART-1309-OLI-L,2023-09,2316,North America
ART-1094-MID-XS,2023-09,4843,Asia
ART-1257-NAV-L,2023-06,3708,North America
ART-1384-OLI-L,2025-01,2296,North America
ART-1393-CLA-L,2024-05,1988,North America
ART-1478-NAV-M,2023-09,3793,North America
ART-1190-MID-L,2024-08,3662,Europe
ART-1113-NAV-S,2024-10,3246,Europe
ART-1070-MID-L,2023-11,3035,Asia
ART-1463-CLA-L,2023-12,4091,North America
ART-1478-CLA-M,2023-09,1778,Europe
ART-1124-MID-L,2024-11,3253,Europe
ART-1191-NAV-M,2023-12,3573,Europe
ART-1230-OLI-XS,2024-12,4348,Europe
ART-1304-MID-M,2024-06,1617,North America
ART-1310-OLI-XL,2024-01,4709,Europe
ART-1238-MID-M,2024-07,2570,Europe
ART-1251-OLI-XS,2023-06,1312,North America
ART-1237-MID-XS,2024-02,2300,North America
ART-1372-CLA-XL,2025-01,2537,North America
ART-1249-MID-XS,2024-05,2160,Asia
ART-1183-MID-XS,2024-10,3658,Europe
ART-1040-CLA-XS,2023-05,3828,Asia
ART-1378-MID-L,2024-12,3368,Europe
ART-1440-MID-XL,2024-11,4578,North America
ART-1500-NAV-L,2023-11,3376,Europe
ART-1479-OLI-M,2023-11,2113,North America
ART-1419-MID-M,2023-11,4368,North America
ART-1486-NAV-M,2024-04,2203,North America
ART-1188-MID-S,2024-03,2302,Europe
ART-1025-OLI-XS,2023-10,2815,Europe
ART-1231-OLI-XL,2024-01,3691,Asia
ART-1337-OLI-L,2023-10,1112,Europe
ART-1166-OLI-XL,2024-01,1953,Asia
ART-1217-MID-XL,2023-10,4565,Asia
ART-1031-NAV-M,2024-06,4188,Asia
ART-1369-NAV-XS,2024-11,3162,Asia
ART-1223-CLA-M,2024-01,3824,Europe
ART-1316-NAV-S,2023-12,3781,Europe
ART-1414-NAV-XS,2023-11,3208,North America
ART-1387-NAV-XL,2024-07,2827,Europe
ART-1234-CLA-XS,2023-08,3473,Europe
ART-1350-MID-L,2023-10,2247,Europe
ART-1270-CLA-L,2024-05,1985,Europe
ART-1013-MID-L,2023-07,4921,North America
ART-1327-CLA-S,2023-10,2950,Asia
ART-1194-OLI-M,2023-08,3252,Asia
ART-1327-OLI-XL,2024-08,3260,North America
ART-1071-MID-L,2024-05,2333,North America
ART-1294-NAV-S,2024-10,3138,Europe
ART-1245-CLA-S,2024-05,3096,Europe
ART-1311-MID-XL,2024-02,2690,North America
ART-1131-OLI-S,2023-12,4842,Europe
ART-1356-CLA-L,2024-08,2724,North America
ART-1021-CLA-XL,2024-06,2785,North America
ART-1268-MID-S,2023-10,1056,Europe
ART-1107-NAV-XL,2024-12,2971,Asia
ART-1010-CLA-S,2024-01,4725,Europe
ART-1316-MID-XS,2024-04,2377,North America
ART-1224-CLA-S,2023-06,2839,Asia
ART-1101-MID-XS,2023-08,2677,Asia
ART-1250-NAV-XL,2024-10,1978,Asia
ART-1454-CLA-S,2024-12,3793,North America
ART-1117-NAV-L,2023-09,3099,Europe
ART-1298-NAV-S,2023-05,4725,Asia
ART-1369-OLI-L,2024-03,3024,Asia
ART-1055-MID-S,2023-07,3462,Europe
ART-1049-OLI-S,2024-01,2693,Asia
ART-1248-NAV-XL,2024-10,4177,Asia
ART-1270-NAV-S,2024-06,4315,Europe
ART-1060-OLI-S,2023-10,2653,Europe
ART-1067-OLI-M,2024-09,3358,Asia
ART-1176-CLA-M,2023-12,1224,Asia
ART-1494-CLA-XL,2024-09,2535,North America
ART-1055-CLA-XL,2024-03,1328,Asia
ART-1095-CLA-XS,2023-05,4415,Asia
ART-1269-NAV-XL,2023-07,1507,Europe
ART-1268-OLI-XL,2024-12,4491,Asia
ART-1028-CLA-S,2025-01,3378,Europe
ART-1307-CLA-L,2023-08,3994,Asia
ART-1154-MID-S,2023-11,2743,North America
ART-1486-CLA-L,2024-04,1655,Asia
ART-1168-MID-M,2023-09,3935,Europe
ART-1091-OLI-XL,2024-11,2593,Europe
ART-1101-MID-L,2023-09,4629,Asia
ART-1049-NAV-M,2024-05,2987,North America
ART-1191-MID-S,2024-08,2812,North America
ART-1138-NAV-XL,2024-04,2411,Asia
ART-1033-MID-XL,2024-12,1527,Europe
ART-1434-OLI-XS,2023-12,1694,Asia
ART-1001-MID-L,2023-09,1133,Europe
ART-1382-MID-XL,2024-03,2088,Asia
ART-1422-NAV-S,2024-01,3836,Asia
ART-1482-MID-S,2023-05,4562,Asia
ART-1002-CLA-M,2024-09,3647,North America
ART-1245-OLI-S,2023-05,2399,Europe
ART-1228-CLA-XS,2024-10,3131,Asia
ART-1290-OLI-M,2023-06,2409,Asia
ART-1214-CLA-XS,2024-02,3976,Europe
ART-1439-NAV-S,2023-07,4768,Asia
ART-1374-OLI-XS,2023-07,4775,Asia
ART-1195-OLI-M,2023-07,3744,North America
ART-1025-CLA-XS,2023-12,2363,North America
ART-1444-CLA-XS,2024-06,3015,North America
ART-1406-CLA-XL,2023-06,3587,Europe
ART-1112-NAV-XL,2024-12,1260,North America
ART-1476-OLI-S,2024-02,4710,Asia
ART-1224-CLA-XS,2024-04,4096,Europe
ART-1326-NAV-XS,2024-11,1739,Europe
ART-1339-CLA-XL,2023-08,1175,Europe
ART-1153-CLA-XS,2023-11,2273,North America
ART-1283-CLA-M,2023-05,2823,North America
ART-1482-OLI-S,2023-12,3160,North America
ART-1292-MID-M,2023-05,1177,North America
ART-1265-OLI-S,2024-05,3816,North America
ART-1252-CLA-XS,2024-03,4691,Europe
ART-1255-OLI-L,2024-07,4707,North America
ART-1326-CLA-L,2023-09,1270,Asia
ART-1135-CLA-S,2023-08,4291,Asia
ART-1235-MID-L,2023-08,1988,Europe
ART-1079-CLA-XS,2023-12,2681,North America
ART-1472-MID-XS,2024-02,4456,Europe
ART-1037-MID-XL,2023-12,2682,North America
ART-1484-CLA-XL,2024-03,1805,North America
ART-1434-NAV-XL,2024-01,1036,North America
ART-1020-NAV-S,2025-02,2908,Asia
ART-1109-MID-XS,2023-12,2720,North America
ART-1071-MID-S,2023-09,4404,Asia
ART-1114-OLI-XS,2023-06,4441,Asia
ART-1296-CLA-L,2024-06,3478,North America
ART-1454-MID-XS,2024-10,4152,North America
ART-1144-NAV-S,2023-11,4742,North America
ART-1333-CLA-XS,2024-09,2287,Europe
ART-1407-NAV-XL,2023-08,2915,Asia
ART-1376-OLI-L,2024-01,1483,North America
ART-1219-CLA-XL,2024-10,2287,Europe
ART-1033-MID-XL,2024-05,3569,Europe
ART-1015-OLI-L,2024-03,2012,Asia
ART-1148-OLI-S,2024-12,3483,North America
ART-1126-CLA-L,2024-01,1972,Europe
ART-1225-CLA-XL,2024-10,4173,North America
ART-1159-OLI-M,2024-06,2965,Europe
ART-1334-NAV-M,2024-07,1006,Asia
ART-1060-NAV-XS,2024-03,2160,Asia
ART-1031-OLI-S,2024-07,3779,North America
ART-1388-OLI-XS,2023-05,3569,Europe
ART-1406-NAV-XS,2023-12,2811,Europe
ART-1003-MID-S,2023-12,4504,Asia
ART-1480-OLI-M,2024-04,1302,North America
ART-1090-OLI-XL,2024-11,3977,Europe
ART-1131-CLA-S,2024-06,1268,Europe
ART-1429-CLA-XS,2023-12,1469,Europe
ART-1339-NAV-L,2023-10,1437,Asia
ART-1082-MID-XL,2025-02,4820,Asia
ART-1482-NAV-XS,2024-01,3149,Europe
ART-1340-MID-S,2023-08,3051,Asia
ART-1453-NAV-L,2024-09,2598,North America
ART-1124-MID-XS,2023-08,3498,Asia
ART-1286-CLA-XS,2023-12,4788,Asia
ART-1383-OLI-XL,2025-01,2382,North America
ART-1009-NAV-XS,2024-09,3669,Asia
ART-1236-MID-S,2023-09,3752,North America
ART-1312-NAV-XL,2023-09,1527,Asia
ART-1001-NAV-XL,2023-11,1581,Europe
ART-1483-MID-L,2023-11,3158,North America
ART-1480-OLI-L,2023-08,3448,North America
ART-1246-CLA-S,2024-04,3183,Asia
ART-1024-CLA-M,2024-06,4427,Asia
ART-1055-CLA-L,2024-11,3377,Europe
ART-1243-MID-XS,2024-05,2649,Asia
ART-1049-OLI-XL,2024-06,3426,Europe
ART-1151-NAV-S,2023-11,3650,Asia
ART-1366-MID-XS,2024-04,2400,North America
ART-1454-OLI-XS,2024-03,2713,North America
ART-1270-MID-XL,2024-02,2043,North America
ART-1198-NAV-XS,2024-01,4886,Europe
ART-1181-CLA-S,2023-08,3087,Asia
ART-1076-MID-XS,2023-10,1820,North America
ART-1180-NAV-XL,2025-01,1619,Europe
ART-1327-MID-XL,2024-08,1807,North America
ART-1346-OLI-M,2023-10,3496,North America
ART-1281-MID-S,2024-07,3334,Europe
ART-1352-CLA-S,2023-12,3033,Asia
ART-1332-NAV-XS,2023-11,3470,Asia
ART-1110-CLA-XS,2023-05,3807,Europe
ART-1252-NAV-XL,2024-10,3756,Europe
ART-1057-MID-M,2024-04,3874,Europe
ART-1386-CLA-XS,2024-01,1392,North America
ART-1045-MID-S,2024-12,2084,Asia
ART-1480-CLA-S,2024-08,2401,Asia
ART-1279-MID-XL,2024-11,4435,Asia
ART-1316-CLA-S,2024-06,3524,Asia
ART-1008-NAV-L,2024-05,1853,Asia
ART-1158-NAV-XS,2023-11,3893,Europe
ART-1280-MID-XS,2024-01,2841,North America
ART-1424-CLA-M,2023-11,1705,Asia
ART-1279-MID-XL,2024-11,2389,North America
ART-1302-OLI-XS,2024-05,4405,North America
ART-1065-MID-XL,2024-08,4633,Asia
ART-1274-MID-L,2024-04,1050,Europe
ART-1044-OLI-L,2023-10,1100,Asia
ART-1284-OLI-M,2024-06,2403,Asia
ART-1292-OLI-M,2024-09,2394,Europe
ART-1011-OLI-XL,2023-12,4280,North America
ART-1154-MID-L,2024-07,3141,North America
ART-1176-NAV-M,2023-05,4151,Europe
ART-1422-NAV-L,2024-07,2240,North America
ART-1135-OLI-XL,2024-02,2792,North America
ART-1447-NAV-S,2024-05,2202,Europe
ART-1419-NAV-XL,2024-11,1533,Europe
ART-1064-CLA-M,2023-11,3883,Asia
ART-1247-CLA-L,2024-06,4383,Europe
ART-1223-MID-XL,2024-12,1849,Europe
ART-1151-OLI-S,2023-09,3593,Europe
ART-1255-MID-L,2023-09,3834,Europe
ART-1354-MID-M,2024-11,4840,Asia
ART-1081-OLI-S,2023-07,3823,Europe
ART-1349-CLA-M,2024-03,2056,North America
ART-1132-MID-S,2025-01,4373,Europe
ART-1131-MID-S,2023-10,2603,Europe
ART-1003-CLA-L,2023-08,1857,North America
ART-1100-NAV-XL,2023-06,3711,Europe
ART-1490-NAV-M,2024-07,4938,North America
ART-1430-MID-L,2025-01,4927,Europe
ART-1128-NAV-XL,2024-02,2164,Europe
ART-1371-NAV-L,2024-03,1673,Asia
ART-1001-NAV-L,2024-04,4220,Asia
ART-1005-MID-XL,2024-10,1015,Asia
ART-1326-MID-XS,2023-12,3645,Asia
ART-1078-NAV-XL,2023-07,4030,Asia
ART-1240-OLI-S,2023-07,2832,Europe
ART-1186-NAV-M,2023-11,1619,Asia
ART-1151-CLA-XL,2023-10,2616,North America
ART-1284-CLA-S,2023-07,1469,Asia
ART-1147-NAV-XS,2024-03,3057,Europe
ART-1180-CLA-M,2024-05,1538,Asia
ART-1169-CLA-S,2024-01,2061,Asia
ART-1212-MID-S,2024-07,3829,Europe
ART-1131-CLA-M,2024-01,1820,North America
ART-1410-CLA-S,2024-01,3074,North America
ART-1041-OLI-XS,2024-11,1358,Europe
ART-1167-MID-XS,2023-08,4937,North America
ART-1346-MID-XL,2023-08,4168,Asia
ART-1262-OLI-S,2025-01,1780,Asia
ART-1278-CLA-M,2024-06,1099,Asia
ART-1460-NAV-L,2023-09,4126,North America
ART-1346-OLI-S,2023-05,1047,North America
ART-1016-CLA-L,2024-09,3879,Asia
ART-1461-CLA-S,2024-11,3716,Europe
ART-1417-NAV-XS,2024-03,4208,Europe
ART-1247-OLI-XS,2023-05,2782,Europe
ART-1237-CLA-XL,2023-11,2810,Europe
ART-1240-OLI-M,2023-10,2047,North America
ART-1215-MID-M,2023-08,2312,Asia
ART-1372-CLA-XL,2023-08,3268,Asia
ART-1426-OLI-XS,2024-06,1385,Europe
ART-1205-CLA-S,2023-07,4666,North America
ART-1101-NAV-S,2024-02,2921,Europe
ART-1320-OLI-S,2023-08,1054,North America
ART-1263-NAV-M,2024-08,4826,Europe
ART-1481-MID-S,2023-08,3182,North America
ART-1088-CLA-S,2023-10,4658,Europe
ART-1375-NAV-M,2023-06,3826,Europe
ART-1138-CLA-M,2024-10,1551,North America
ART-1271-OLI-L,2023-11,4317,Asia
ART-1318-MID-L,2025-01,1686,North America
ART-1276-MID-L,2024-05,2341,North America
ART-1417-OLI-S,2025-01,2886,North America
ART-1156-MID-L,2024-09,1480,Europe
ART-1349-CLA-S,2025-02,2150,Europe
ART-1427-CLA-M,2024-05,1867,Asia
ART-1001-CLA-XS,2023-08,3897,Europe
ART-1069-NAV-S,2024-02,3977,Europe
ART-1065-OLI-XS,2023-10,4647,Asia
ART-1446-MID-S,2024-10,2570,North America
ART-1111-MID-M,2023-06,3610,North America
ART-1029-OLI-M,2023-07,2146,North America
ART-1456-NAV-XL,2025-01,1046,Asia
ART-1314-NAV-S,2023-12,1353,Europe
ART-1348-NAV-XS,2024-04,1992,North America
ART-1380-CLA-XS,2024-05,2811,North America
ART-1266-MID-M,2024-03,4919,Asia
ART-1049-MID-S,2024-01,4241,North America
ART-1496-MID-M,2023-12,1701,Europe
ART-1455-MID-S,2024-01,1805,Asia
ART-1059-NAV-XL,2024-07,4648,Europe
ART-1216-CLA-S,2023-08,2471,North America
ART-1211-NAV-M,2023-07,3638,Europe
ART-1174-MID-M,2023-05,3011,Europe
ART-1286-NAV-L,2025-02,3298,Asia
ART-1102-NAV-L,2023-10,3955,Europe
ART-1096-NAV-XL,2024-01,3363,North America
ART-1288-CLA-XL,2024-10,2701,Europe
ART-1449-MID-XS,2024-06,2918,Asia
ART-1334-CLA-M,2024-10,3026,North America
ART-1131-NAV-XL,2024-02,4474,Asia
ART-1212-MID-M,2024-08,1377,Asia
ART-1248-NAV-S,2024-08,4545,Europe
ART-1066-MID-M,2023-12,4131,North America
ART-1495-CLA-M,2023-09,3162,Asia
ART-1027-MID-M,2024-03,2379,Asia
ART-1148-CLA-XS,2023-06,4561,Asia
ART-1438-MID-M,2023-08,3767,Europe
ART-1204-CLA-XS,2023-10,2146,Asia
