product_id,article_id,product_name,color,size,reorder_threshold,max_capacity,unit_cost
ART-1209-NAV-S,ART-1209,Slim Fit Denim,Navy Blue,S,134,1000,39.84
ART-1209-NAV-M,ART-1209,Slim Fit Denim,Navy Blue,M,149,1000,34.26
ART-1209-NAV-L,ART-1209,Slim Fit Denim,Navy Blue,L,126,1000,26.78
ART-1209-NAV-XL,ART-1209,Slim Fit Denim,Navy Blue,XL,118,1000,44.48
ART-1209-OLI-XS,ART-1209,Slim Fit Denim,Olive Green,XS,108,1000,43.39
ART-1209-OLI-S,ART-1209,Slim Fit Denim,Olive Green,S,121,1000,44.42
ART-1209-OLI-M,ART-1209,Slim Fit Denim,Olive Green,M,136,1000,44.76
ART-1209-OLI-L,ART-1209,Slim Fit Denim,Olive Green,L,145,1000,17.39
ART-1209-OLI-XL,ART-1209,Slim Fit Denim,Olive Green,XL,198,1000,27.07
ART-1210-MID-XS,ART-1210,Graphic Tee,Midnight Black,XS,163,1000,30.49
ART-1210-MID-S,ART-1210,Graphic Tee,Midnight Black,S,149,1000,18.64
ART-1210-MID-M,ART-1210,Graphic Tee,Midnight Black,M,142,1000,23.8
ART-1210-MID-L,ART-1210,Graphic Tee,Midnight Black,L,158,1000,27.75
ART-1210-MID-XL,ART-1210,Graphic Tee,Midnight Black,XL,155,1000,19.41
ART-1210-CLA-XS,ART-1210,Graphic Tee,Classic White,XS,194,1000,12.61
ART-1210-CLA-S,ART-1210,Graphic Tee,Classic White,S,103,1000,14.63
ART-1210-CLA-M,ART-1210,Graphic Tee,Classic White,M,186,1000,20.33
ART-1210-CLA-L,ART-1210,Graphic Tee,Classic White,L,170,1000,14.55
ART-1210-CLA-XL,ART-1210,Graphic Tee,Classic White,XL,168,1000,29.66
ART-1210-NAV-XS,ART-1210,Graphic Tee,Navy Blue,XS,128,1000,36.63
ART-1210-NAV-S,ART-1210,Graphic Tee,Navy Blue,S,199,1000,21.66
ART-1210-NAV-M,ART-1210,Graphic Tee,Navy Blue,M,132,1000,15.01
ART-1210-NAV-L,ART-1210,Graphic Tee,Navy Blue,L,113,1000,34.82
ART-1210-NAV-XL,ART-1210,Graphic Tee,Navy Blue,XL,137,1000,16.31
ART-1210-OLI-XS,ART-1210,Graphic Tee,Olive Green,XS,165,1000,24.02
ART-1210-OLI-S,ART-1210,Graphic Tee,Olive Green,S,170,1000,12.69
ART-1210-OLI-M,ART-1210,Graphic Tee,Olive Green,M,151,1000,33.93
ART-1210-OLI-L,ART-1210,Graphic Tee,Olive Green,L,129,1000,37.66
ART-1210-OLI-XL,ART-1210,Graphic Tee,Olive Green,XL,144,1000,18.69
ART-1211-MID-XS,ART-1211,Summer Dress,Midnight Black,XS,106,1000,36.82
ART-1211-MID-S,ART-1211,Summer Dress,Midnight Black,S,176,1000,18.62
ART-1211-MID-M,ART-1211,Summer Dress,Midnight Black,M,155,1000,18.02
ART-1211-MID-L,ART-1211,Summer Dress,Midnight Black,L,121,1000,41.37
ART-1211-MID-XL,ART-1211,Summer Dress,Midnight Black,XL,171,1000,15.6
ART-1211-CLA-XS,ART-1211,Summer Dress,Classic White,XS,123,1000,31.91
ART-1211-CLA-S,ART-1211,Summer Dress,Classic White,S,135,1000,27.42
ART-1211-CLA-M,ART-1211,Summer Dress,Classic White,M,156,1000,26.13
ART-1211-CLA-L,ART-1211,Summer Dress,Classic White,L,135,1000,14.55
ART-1211-CLA-XL,ART-1211,Summer Dress,Classic White,XL,115,1000,12.33
ART-1211-NAV-XS,ART-1211,Summer Dress,Navy Blue,XS,133,1000,35.0
ART-1211-NAV-S,ART-1211,Summer Dress,Navy Blue,S,164,1000,44.86
ART-1211-NAV-M,ART-1211,Summer Dress,Navy Blue,M,139,1000,40.94
ART-1211-NAV-L,ART-1211,Summer Dress,Navy Blue,L,190,1000,28.37
ART-1211-NAV-XL,ART-1211,Summer Dress,Navy Blue,XL,156,1000,34.28
ART-1211-OLI-XS,ART-1211,Summer Dress,Olive Green,XS,162,1000,34.37
ART-1211-OLI-S,ART-1211,Summer Dress,Olive Green,S,154,1000,16.13
ART-1211-OLI-M,ART-1211,Summer Dress,Olive Green,M,102,1000,26.92
ART-1211-OLI-L,ART-1211,Summer Dress,Olive Green,L,122,1000,15.37
ART-1211-OLI-XL,ART-1211,Summer Dress,Olive Green,XL,191,1000,20.02
ART-1212-MID-XS,ART-1212,Summer Dress,Midnight Black,XS,191,1000,29.78
ART-1212-MID-S,ART-1212,Summer Dress,Midnight Black,S,138,1000,40.23
ART-1212-MID-M,ART-1212,Summer Dress,Midnight Black,M,121,1000,28.88
ART-1212-MID-L,ART-1212,Summer Dress,Midnight Black,L,126,1000,39.67
ART-1212-MID-XL,ART-1212,Summer Dress,Midnight Black,XL,123,1000,12.84
ART-1212-CLA-XS,ART-1212,Summer Dress,Classic White,XS,106,1000,41.83
ART-1212-CLA-S,ART-1212,Summer Dress,Classic White,S,194,1000,21.56
ART-1212-CLA-M,ART-1212,Summer Dress,Classic White,M,168,1000,31.96
ART-1212-CLA-L,ART-1212,Summer Dress,Classic White,L,123,1000,22.49
ART-1212-CLA-XL,ART-1212,Summer Dress,Classic White,XL,134,1000,26.9
ART-1212-NAV-XS,ART-1212,Summer Dress,Navy Blue,XS,169,1000,31.59
ART-1212-NAV-S,ART-1212,Summer Dress,Navy Blue,S,200,1000,29.42
ART-1212-NAV-M,ART-1212,Summer Dress,Navy Blue,M,166,1000,19.86
ART-1212-NAV-L,ART-1212,Summer Dress,Navy Blue,L,109,1000,35.45
ART-1212-NAV-XL,ART-1212,Summer Dress,Navy Blue,XL,187,1000,25.1
ART-1212-OLI-XS,ART-1212,Summer Dress,Olive Green,XS,176,1000,22.05
ART-1212-OLI-S,ART-1212,Summer Dress,Olive Green,S,121,1000,42.98
ART-1212-OLI-M,ART-1212,Summer Dress,Olive Green,M,161,1000,42.71
ART-1212-OLI-L,ART-1212,Summer Dress,Olive Green,L,199,1000,12.68
ART-1212-OLI-XL,ART-1212,Summer Dress,Olive Green,XL,177,1000,28.11
ART-1213-MID-XS,ART-1213,Cargo Pants,Midnight Black,XS,115,1000,21.82
ART-1213-MID-S,ART-1213,Cargo Pants,Midnight Black,S,131,1000,42.56
ART-1213-MID-M,ART-1213,Cargo Pants,Midnight Black,M,155,1000,26.78
ART-1213-MID-L,ART-1213,Cargo Pants,Midnight Black,L,200,1000,22.95
ART-1213-MID-XL,ART-1213,Cargo Pants,Midnight Black,XL,163,1000,33.58
ART-1213-CLA-XS,ART-1213,Cargo Pants,Classic White,XS,145,1000,18.22
ART-1213-CLA-S,ART-1213,Cargo Pants,Classic White,S,176,1000,38.59
ART-1213-CLA-M,ART-1213,Cargo Pants,Classic White,M,115,1000,41.63
ART-1213-CLA-L,ART-1213,Cargo Pants,Classic White,L,111,1000,40.43
ART-1213-CLA-XL,ART-1213,Cargo Pants,Classic White,XL,170,1000,27.07
ART-1213-NAV-XS,ART-1213,Cargo Pants,Navy Blue,XS,156,1000,24.67
ART-1213-NAV-S,ART-1213,Cargo Pants,Navy Blue,S,186,1000,41.02
ART-1213-NAV-M,ART-1213,Cargo Pants,Navy Blue,M,176,1000,27.92
ART-1213-NAV-L,ART-1213,Cargo Pants,Navy Blue,L,154,1000,40.58
ART-1213-NAV-XL,ART-1213,Cargo Pants,Navy Blue,XL,126,1000,23.35
ART-1213-OLI-XS,ART-1213,Cargo Pants,Olive Green,XS,139,1000,16.42
ART-1213-OLI-S,ART-1213,Cargo Pants,Olive Green,S,185,1000,34.45
ART-1213-OLI-M,ART-1213,Cargo Pants,Olive Green,M,192,1000,25.73
ART-1213-OLI-L,ART-1213,Cargo Pants,Olive Green,L,169,1000,24.8
ART-1213-OLI-XL,ART-1213,Cargo Pants,Olive Green,XL,151,1000,14.24
ART-1214-MID-XS,ART-1214,Slim Fit Denim,Midnight Black,XS,133,1000,29.98
ART-1214-MID-S,ART-1214,Slim Fit Denim,Midnight Black,S,150,1000,28.99
ART-1214-MID-M,ART-1214,Slim Fit Denim,Midnight Black,M,137,1000,23.67
ART-1214-MID-L,ART-1214,Slim Fit Denim,Midnight Black,L,127,1000,44.43
ART-1214-MID-XL,ART-1214,Slim Fit Denim,Midnight Black,XL,105,1000,26.39
ART-1214-CLA-XS,ART-1214,Slim Fit Denim,Classic White,XS,162,1000,44.58
ART-1214-CLA-S,ART-1214,Slim Fit Denim,Classic White,S,184,1000,28.7
ART-1214-CLA-M,ART-1214,Slim Fit Denim,Classic White,M,179,1000,44.6
ART-1214-CLA-L,ART-1214,Slim Fit Denim,Classic White,L,156,1000,14.69
ART-1214-CLA-XL,ART-1214,Slim Fit Denim,Classic White,XL,142,1000,32.44
ART-1214-NAV-XS,ART-1214,Slim Fit Denim,Navy Blue,XS,121,1000,20.18
ART-1214-NAV-S,ART-1214,Slim Fit Denim,Navy Blue,S,105,1000,23.78
ART-1214-NAV-M,ART-1214,Slim Fit Denim,Navy Blue,M,189,1000,19.16
ART-1214-NAV-L,ART-1214,Slim Fit Denim,Navy Blue,L,167,1000,21.22
ART-1214-NAV-XL,ART-1214,Slim Fit Denim,Navy Blue,XL,151,1000,34.04
ART-1214-OLI-XS,ART-1214,Slim Fit Denim,Olive Green,XS,118,1000,32.9
ART-1214-OLI-S,ART-1214,Slim Fit Denim,Olive Green,S,196,1000,39.48
ART-1214-OLI-M,ART-1214,Slim Fit Denim,Olive Green,M,131,1000,36.89
ART-1214-OLI-L,ART-1214,Slim Fit Denim,Olive Green,L,174,1000,27.85
ART-1214-OLI-XL,ART-1214,Slim Fit Denim,Olive Green,XL,137,1000,41.53
ART-1215-MID-XS,ART-1215,Cargo Pants,Midnight Black,XS,157,1000,35.98
ART-1215-MID-S,ART-1215,Cargo Pants,Midnight Black,S,194,1000,25.79
ART-1215-MID-M,ART-1215,Cargo Pants,Midnight Black,M,176,1000,20.96
ART-1215-MID-L,ART-1215,Cargo Pants,Midnight Black,L,152,1000,18.03
ART-1215-MID-XL,ART-1215,Cargo Pants,Midnight Black,XL,198,1000,22.79
ART-1215-CLA-XS,ART-1215,Cargo Pants,Classic White,XS,194,1000,23.92
ART-1215-CLA-S,ART-1215,Cargo Pants,Classic White,S,175,1000,23.32
ART-1215-CLA-M,ART-1215,Cargo Pants,Classic White,M,168,1000,37.14
ART-1215-CLA-L,ART-1215,Cargo Pants,Classic White,L,169,1000,30.78
ART-1215-CLA-XL,ART-1215,Cargo Pants,Classic White,XL,169,1000,44.17
ART-1215-NAV-XS,ART-1215,Cargo Pants,Navy Blue,XS,114,1000,44.56
ART-1215-NAV-S,ART-1215,Cargo Pants,Navy Blue,S,120,1000,19.29
ART-1215-NAV-M,ART-1215,Cargo Pants,Navy Blue,M,199,1000,14.82
ART-1215-NAV-L,ART-1215,Cargo Pants,Navy Blue,L,160,1000,14.62
ART-1215-NAV-XL,ART-1215,Cargo Pants,Navy Blue,XL,138,1000,14.45
ART-1215-OLI-XS,ART-1215,Cargo Pants,Olive Green,XS,100,1000,32.55
ART-1215-OLI-S,ART-1215,Cargo Pants,Olive Green,S,155,1000,21.28
ART-1215-OLI-M,ART-1215,Cargo Pants,Olive Green,M,197,1000,35.21
ART-1215-OLI-L,ART-1215,Cargo Pants,Olive Green,L,165,1000,30.11
ART-1215-OLI-XL,ART-1215,Cargo Pants,Olive Green,XL,198,1000,44.23
ART-1216-MID-XS,ART-1216,Summer Dress,Midnight Black,XS,172,1000,24.1
ART-1216-MID-S,ART-1216,Summer Dress,Midnight Black,S,165,1000,36.39
ART-1216-MID-M,ART-1216,Summer Dress,Midnight Black,M,132,1000,27.39
ART-1216-MID-L,ART-1216,Summer Dress,Midnight Black,L,195,1000,15.45
ART-1216-MID-XL,ART-1216,Summer Dress,Midnight Black,XL,106,1000,43.7
ART-1216-CLA-XS,ART-1216,Summer Dress,Classic White,XS,108,1000,20.6
ART-1216-CLA-S,ART-1216,Summer Dress,Classic White,S,128,1000,38.05
ART-1216-CLA-M,ART-1216,Summer Dress,Classic White,M,123,1000,31.71
ART-1216-CLA-L,ART-1216,Summer Dress,Classic White,L,149,1000,32.05
ART-1216-CLA-XL,ART-1216,Summer Dress,Classic White,XL,131,1000,41.96
ART-1216-NAV-XS,ART-1216,Summer Dress,Navy Blue,XS,156,1000,15.8
ART-1216-NAV-S,ART-1216,Summer Dress,Navy Blue,S,106,1000,33.77
ART-1216-NAV-M,ART-1216,Summer Dress,Navy Blue,M,146,1000,14.15
ART-1216-NAV-L,ART-1216,Summer Dress,Navy Blue,L,130,1000,14.07
ART-1216-NAV-XL,ART-1216,Summer Dress,Navy Blue,XL,181,1000,29.88
ART-1216-OLI-XS,ART-1216,Summer Dress,Olive Green,XS,134,1000,25.85
ART-1216-OLI-S,ART-1216,Summer Dress,Olive Green,S,102,1000,44.07
ART-1216-OLI-M,ART-1216,Summer Dress,Olive Green,M,165,1000,27.13
ART-1216-OLI-L,ART-1216,Summer Dress,Olive Green,L,167,1000,27.42
ART-1216-OLI-XL,ART-1216,Summer Dress,Olive Green,XL,119,1000,26.61
ART-1217-MID-XS,ART-1217,Oversized Hoodie,Midnight Black,XS,142,1000,21.24
ART-1217-MID-S,ART-1217,Oversized Hoodie,Midnight Black,S,152,1000,29.96
ART-1217-MID-M,ART-1217,Oversized Hoodie,Midnight Black,M,100,1000,21.35
ART-1217-MID-L,ART-1217,Oversized Hoodie,Midnight Black,L,165,1000,40.56
ART-1217-MID-XL,ART-1217,Oversized Hoodie,Midnight Black,XL,120,1000,16.94
ART-1217-CLA-XS,ART-1217,Oversized Hoodie,Classic White,XS,196,1000,31.86
ART-1217-CLA-S,ART-1217,Oversized Hoodie,Classic White,S,186,1000,19.03
ART-1217-CLA-M,ART-1217,Oversized Hoodie,Classic White,M,132,1000,41.26
ART-1217-CLA-L,ART-1217,Oversized Hoodie,Classic White,L,159,1000,19.99
ART-1217-CLA-XL,ART-1217,Oversized Hoodie,Classic White,XL,131,1000,24.55
ART-1217-NAV-XS,ART-1217,Oversized Hoodie,Navy Blue,XS,172,1000,28.5
ART-1217-NAV-S,ART-1217,Oversized Hoodie,Navy Blue,S,184,1000,30.67
ART-1217-NAV-M,ART-1217,Oversized Hoodie,Navy Blue,M,193,1000,25.96
ART-1217-NAV-L,ART-1217,Oversized Hoodie,Navy Blue,L,153,1000,36.26
ART-1217-NAV-XL,ART-1217,Oversized Hoodie,Navy Blue,XL,153,1000,20.59
ART-1217-OLI-XS,ART-1217,Oversized Hoodie,Olive Green,XS,196,1000,20.13
ART-1217-OLI-S,ART-1217,Oversized Hoodie,Olive Green,S,140,1000,34.39
ART-1217-OLI-M,ART-1217,Oversized Hoodie,Olive Green,M,118,1000,42.79
ART-1217-OLI-L,ART-1217,Oversized Hoodie,Olive Green,L,180,1000,27.21
ART-1217-OLI-XL,ART-1217,Oversized Hoodie,Olive Green,XL,105,1000,42.21
ART-1218-MID-XS,ART-1218,Graphic Tee,Midnight Black,XS,132,1000,28.27
ART-1218-MID-S,ART-1218,Graphic Tee,Midnight Black,S,133,1000,27.88
ART-1218-MID-M,ART-1218,Graphic Tee,Midnight Black,M,179,1000,18.89
ART-1218-MID-L,ART-1218,Graphic Tee,Midnight Black,L,124,1000,23.92
ART-1218-MID-XL,ART-1218,Graphic Tee,Midnight Black,XL,190,1000,38.81
ART-1218-CLA-XS,ART-1218,Graphic Tee,Classic White,XS,160,1000,35.79
ART-1218-CLA-S,ART-1218,Graphic Tee,Classic White,S,110,1000,13.04
ART-1218-CLA-M,ART-1218,Graphic Tee,Classic White,M,196,1000,38.11
ART-1218-CLA-L,ART-1218,Graphic Tee,Classic White,L,197,1000,27.04
ART-1218-CLA-XL,ART-1218,Graphic Tee,Classic White,XL,192,1000,22.49
ART-1218-NAV-XS,ART-1218,Graphic Tee,Navy Blue,XS,200,1000,23.35
ART-1218-NAV-S,ART-1218,Graphic Tee,Navy Blue,S,156,1000,13.96
ART-1218-NAV-M,ART-1218,Graphic Tee,Navy Blue,M,151,1000,13.89
ART-1218-NAV-L,ART-1218,Graphic Tee,Navy Blue,L,132,1000,37.68
ART-1218-NAV-XL,ART-1218,Graphic Tee,Navy Blue,XL,157,1000,16.9
ART-1218-OLI-XS,ART-1218,Graphic Tee,Olive Green,XS,113,1000,29.14
ART-1218-OLI-S,ART-1218,Graphic Tee,Olive Green,S,180,1000,33.75
ART-1218-OLI-M,ART-1218,Graphic Tee,Olive Green,M,107,1000,36.55
ART-1218-OLI-L,ART-1218,Graphic Tee,Olive Green,L,193,1000,34.35
ART-1218-OLI-XL,ART-1218,Graphic Tee,Olive Green,XL,135,1000,12.48
ART-1219-MID-XS,ART-1219,Summer Dress,Midnight Black,XS,105,1000,40.89
ART-1219-MID-S,ART-1219,Summer Dress,Midnight Black,S,200,1000,26.59
ART-1219-MID-M,ART-1219,Summer Dress,Midnight Black,M,146,1000,43.78
ART-1219-MID-L,ART-1219,Summer Dress,Midnight Black,L,159,1000,26.08
ART-1219-MID-XL,ART-1219,Summer Dress,Midnight Black,XL,134,1000,40.55
ART-1219-CLA-XS,ART-1219,Summer Dress,Classic White,XS,119,1000,34.02
ART-1219-CLA-S,ART-1219,Summer Dress,Classic White,S,131,1000,28.15
ART-1219-CLA-M,ART-1219,Summer Dress,Classic White,M,108,1000,38.67
ART-1219-CLA-L,ART-1219,Summer Dress,Classic White,L,194,1000,28.76
ART-1219-CLA-XL,ART-1219,Summer Dress,Classic White,XL,116,1000,39.39
ART-1219-NAV-XS,ART-1219,Summer Dress,Navy Blue,XS,173,1000,21.15
ART-1219-NAV-S,ART-1219,Summer Dress,Navy Blue,S,165,1000,40.07
ART-1219-NAV-M,ART-1219,Summer Dress,Navy Blue,M,132,1000,38.23
ART-1219-NAV-L,ART-1219,Summer Dress,Navy Blue,L,112,1000,35.41
ART-1219-NAV-XL,ART-1219,Summer Dress,Navy Blue,XL,134,1000,19.31
ART-1219-OLI-XS,ART-1219,Summer Dress,Olive Green,XS,144,1000,43.18
ART-1219-OLI-S,ART-1219,Summer Dress,Olive Green,S,199,1000,31.36
ART-1219-OLI-M,ART-1219,Summer Dress,Olive Green,M,108,1000,42.04
ART-1219-OLI-L,ART-1219,Summer Dress,Olive Green,L,200,1000,37.57
ART-1219-OLI-XL,ART-1219,Summer Dress,Olive Green,XL,155,1000,22.13
ART-1220-MID-XS,ART-1220,Cargo Pants,Midnight Black,XS,112,1000,27.61
ART-1220-MID-S,ART-1220,Cargo Pants,Midnight Black,S,186,1000,38.55
ART-1220-MID-M,ART-1220,Cargo Pants,Midnight Black,M,116,1000,35.27
ART-1220-MID-L,ART-1220,Cargo Pants,Midnight Black,L,131,1000,31.46
ART-1220-MID-XL,ART-1220,Cargo Pants,Midnight Black,XL,139,1000,39.94
ART-1220-CLA-XS,ART-1220,Cargo Pants,Classic White,XS,132,1000,23.72
ART-1220-CLA-S,ART-1220,Cargo Pants,Classic White,S,165,1000,44.31
ART-1220-CLA-M,ART-1220,Cargo Pants,Classic White,M,120,1000,25.73
ART-1220-CLA-L,ART-1220,Cargo Pants,Classic White,L,194,1000,31.47
ART-1220-CLA-XL,ART-1220,Cargo Pants,Classic White,XL,200,1000,19.02
ART-1220-NAV-XS,ART-1220,Cargo Pants,Navy Blue,XS,163,1000,16.41
ART-1220-NAV-S,ART-1220,Cargo Pants,Navy Blue,S,182,1000,26.64
ART-1220-NAV-M,ART-1220,Cargo Pants,Navy Blue,M,107,1000,35.72
ART-1220-NAV-L,ART-1220,Cargo Pants,Navy Blue,L,125,1000,18.64
ART-1220-NAV-XL,ART-1220,Cargo Pants,Navy Blue,XL,164,1000,19.38
ART-1220-OLI-XS,ART-1220,Cargo Pants,Olive Green,XS,145,1000,32.81
ART-1220-OLI-S,ART-1220,Cargo Pants,Olive Green,S,193,1000,16.23
ART-1220-OLI-M,ART-1220,Cargo Pants,Olive Green,M,143,1000,14.73
ART-1220-OLI-L,ART-1220,Cargo Pants,Olive Green,L,163,1000,14.21
ART-1220-OLI-XL,ART-1220,Cargo Pants,Olive Green,XL,107,1000,21.71
ART-1221-MID-XS,ART-1221,Graphic Tee,Midnight Black,XS,177,1000,29.56
ART-1221-MID-S,ART-1221,Graphic Tee,Midnight Black,S,110,1000,17.57
ART-1221-MID-M,ART-1221,Graphic Tee,Midnight Black,M,131,1000,34.16
ART-1221-MID-L,ART-1221,Graphic Tee,Midnight Black,L,102,1000,33.04
ART-1221-MID-XL,ART-1221,Graphic Tee,Midnight Black,XL,107,1000,44.91
ART-1221-CLA-XS,ART-1221,Graphic Tee,Classic White,XS,148,1000,24.76
ART-1221-CLA-S,ART-1221,Graphic Tee,Classic White,S,116,1000,15.6
ART-1221-CLA-M,ART-1221,Graphic Tee,Classic White,M,112,1000,39.02
ART-1221-CLA-L,ART-1221,Graphic Tee,Classic White,L,178,1000,36.2
ART-1221-CLA-XL,ART-1221,Graphic Tee,Classic White,XL,198,1000,21.82
ART-1221-NAV-XS,ART-1221,Graphic Tee,Navy Blue,XS,111,1000,28.87
ART-1221-NAV-S,ART-1221,Graphic Tee,Navy Blue,S,128,1000,27.39
ART-1221-NAV-M,ART-1221,Graphic Tee,Navy Blue,M,185,1000,42.85
ART-1221-NAV-L,ART-1221,Graphic Tee,Navy Blue,L,188,1000,12.69
ART-1221-NAV-XL,ART-1221,Graphic Tee,Navy Blue,XL,158,1000,44.29
ART-1221-OLI-XS,ART-1221,Graphic Tee,Olive Green,XS,179,1000,13.11
ART-1221-OLI-S,ART-1221,Graphic Tee,Olive Green,S,147,1000,26.15
ART-1221-OLI-M,ART-1221,Graphic Tee,Olive Green,M,153,1000,39.67
ART-1221-OLI-L,ART-1221,Graphic Tee,Olive Green,L,165,1000,31.05
ART-1221-OLI-XL,ART-1221,Graphic Tee,Olive Green,XL,159,1000,38.68
ART-1222-MID-XS,ART-1222,Oversized Hoodie,Midnight Black,XS,114,1000,25.89
ART-1222-MID-S,ART-1222,Oversized Hoodie,Midnight Black,S,119,1000,20.66
ART-1222-MID-M,ART-1222,Oversized Hoodie,Midnight Black,M,167,1000,27.37
ART-1222-MID-L,ART-1222,Oversized Hoodie,Midnight Black,L,133,1000,36.59
ART-1222-MID-XL,ART-1222,Oversized Hoodie,Midnight Black,XL,134,1000,16.31
ART-1222-CLA-XS,ART-1222,Oversized Hoodie,Classic White,XS,110,1000,20.11
ART-1222-CLA-S,ART-1222,Oversized Hoodie,Classic White,S,107,1000,44.39
ART-1222-CLA-M,ART-1222,Oversized Hoodie,Classic White,M,138,1000,33.91
ART-1222-CLA-L,ART-1222,Oversized Hoodie,Classic White,L,138,1000,29.42
ART-1222-CLA-XL,ART-1222,Oversized Hoodie,Classic White,XL,198,1000,15.6
ART-1222-NAV-XS,ART-1222,Oversized Hoodie,Navy Blue,XS,140,1000,15.29
ART-1222-NAV-S,ART-1222,Oversized Hoodie,Navy Blue,S,185,1000,26.59
ART-1222-NAV-M,ART-1222,Oversized Hoodie,Navy Blue,M,142,1000,36.22
ART-1222-NAV-L,ART-1222,Oversized Hoodie,Navy Blue,L,150,1000,42.44
ART-1222-NAV-XL,ART-1222,Oversized Hoodie,Navy Blue,XL,167,1000,30.07
ART-1222-OLI-XS,ART-1222,Oversized Hoodie,Olive Green,XS,146,1000,39.25
ART-1222-OLI-S,ART-1222,Oversized Hoodie,Olive Green,S,101,1000,29.43
ART-1222-OLI-M,ART-1222,Oversized Hoodie,Olive Green,M,190,1000,39.77
ART-1222-OLI-L,ART-1222,Oversized Hoodie,Olive Green,L,166,1000,15.44
ART-1222-OLI-XL,ART-1222,Oversized Hoodie,Olive Green,XL,140,1000,31.36
ART-1223-MID-XS,ART-1223,Cargo Pants,Midnight Black,XS,198,1000,19.3
ART-1223-MID-S,ART-1223,Cargo Pants,Midnight Black,S,104,1000,32.32
ART-1223-MID-M,ART-1223,Cargo Pants,Midnight Black,M,178,1000,41.47
ART-1223-MID-L,ART-1223,Cargo Pants,Midnight Black,L,200,1000,30.1
ART-1223-MID-XL,ART-1223,Cargo Pants,Midnight Black,XL,134,1000,21.86
ART-1223-CLA-XS,ART-1223,Cargo Pants,Classic White,XS,108,1000,12.26
ART-1223-CLA-S,ART-1223,Cargo Pants,Classic White,S,106,1000,20.37
ART-1223-CLA-M,ART-1223,Cargo Pants,Classic White,M,108,1000,34.65
ART-1223-CLA-L,ART-1223,Cargo Pants,Classic White,L,143,1000,14.67
ART-1223-CLA-XL,ART-1223,Cargo Pants,Classic White,XL,140,1000,27.1
ART-1223-NAV-XS,ART-1223,Cargo Pants,Navy Blue,XS,197,1000,34.16
ART-1223-NAV-S,ART-1223,Cargo Pants,Navy Blue,S,132,1000,30.41
ART-1223-NAV-M,ART-1223,Cargo Pants,Navy Blue,M,176,1000,25.39
ART-1223-NAV-L,ART-1223,Cargo Pants,Navy Blue,L,169,1000,16.61
ART-1223-NAV-XL,ART-1223,Cargo Pants,Navy Blue,XL,190,1000,25.7
ART-1223-OLI-XS,ART-1223,Cargo Pants,Olive Green,XS,191,1000,28.63
ART-1223-OLI-S,ART-1223,Cargo Pants,Olive Green,S,100,1000,29.67
ART-1223-OLI-M,ART-1223,Cargo Pants,Olive Green,M,165,1000,32.59
ART-1223-OLI-L,ART-1223,Cargo Pants,Olive Green,L,106,1000,43.46
ART-1223-OLI-XL,ART-1223,Cargo Pants,Olive Green,XL,130,1000,26.16
ART-1224-MID-XS,ART-1224,Oversized Hoodie,Midnight Black,XS,124,1000,42.51
ART-1224-MID-S,ART-1224,Oversized Hoodie,Midnight Black,S,104,1000,37.54
ART-1224-MID-M,ART-1224,Oversized Hoodie,Midnight Black,M,195,1000,36.42
ART-1224-MID-L,ART-1224,Oversized Hoodie,Midnight Black,L,136,1000,44.55
ART-1224-MID-XL,ART-1224,Oversized Hoodie,Midnight Black,XL,133,1000,42.71
ART-1224-CLA-XS,ART-1224,Oversized Hoodie,Classic White,XS,113,1000,20.26
ART-1224-CLA-S,ART-1224,Oversized Hoodie,Classic White,S,192,1000,32.68
ART-1224-CLA-M,ART-1224,Oversized Hoodie,Classic White,M,159,1000,39.79
ART-1224-CLA-L,ART-1224,Oversized Hoodie,Classic White,L,147,1000,40.27
ART-1224-CLA-XL,ART-1224,Oversized Hoodie,Classic White,XL,173,1000,16.53
ART-1224-NAV-XS,ART-1224,Oversized Hoodie,Navy Blue,XS,169,1000,27.95
ART-1224-NAV-S,ART-1224,Oversized Hoodie,Navy Blue,S,200,1000,28.36
ART-1224-NAV-M,ART-1224,Oversized Hoodie,Navy Blue,M,161,1000,26.85
ART-1224-NAV-L,ART-1224,Oversized Hoodie,Navy Blue,L,107,1000,32.91
ART-1224-NAV-XL,ART-1224,Oversized Hoodie,Navy Blue,XL,140,1000,35.95
ART-1224-OLI-XS,ART-1224,Oversized Hoodie,Olive Green,XS,120,1000,26.79
ART-1224-OLI-S,ART-1224,Oversized Hoodie,Olive Green,S,172,1000,20.7
ART-1224-OLI-M,ART-1224,Oversized Hoodie,Olive Green,M,146,1000,19.75
ART-1224-OLI-L,ART-1224,Oversized Hoodie,Olive Green,L,200,1000,25.89
ART-1224-OLI-XL,ART-1224,Oversized Hoodie,Olive Green,XL,174,1000,27.57
ART-1225-MID-XS,ART-1225,Slim Fit Denim,Midnight Black,XS,153,1000,37.33
ART-1225-MID-S,ART-1225,Slim Fit Denim,Midnight Black,S,115,1000,44.75
ART-1225-MID-M,ART-1225,Slim Fit Denim,Midnight Black,M,157,1000,21.96
ART-1225-MID-L,ART-1225,Slim Fit Denim,Midnight Black,L,113,1000,16.93
ART-1225-MID-XL,ART-1225,Slim Fit Denim,Midnight Black,XL,121,1000,32.84
ART-1225-CLA-XS,ART-1225,Slim Fit Denim,Classic White,XS,133,1000,21.01
ART-1225-CLA-S,ART-1225,Slim Fit Denim,Classic White,S,187,1000,41.07
